name,figi,currency,closed,dt
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,94.14,2021-06-23
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,94.4,2021-06-24
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,96.28,2021-06-25
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,97.28,2021-06-28
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,96.56,2021-06-29
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,96.74,2021-06-30
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,96.08,2021-07-01
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,93.62,2021-07-02
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,94.3,2021-07-05
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,93.12,2021-07-06
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,93.64,2021-07-07
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,91.32,2021-07-08
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,93.08,2021-07-09
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,93.42,2021-07-12
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,94.0,2021-07-13
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,93.58,2021-07-14
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,94.44,2021-07-15
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,93.32,2021-07-16
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,91.36,2021-07-19
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,91.98,2021-07-20
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,92.42,2021-07-21
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,92.46,2021-07-22
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,88.4,2021-07-23
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.72,2021-07-26
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.16,2021-07-27
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.06,2021-07-28
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.58,2021-07-29
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.36,2021-07-30
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.7,2021-08-02
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.18,2021-08-03
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.54,2021-08-04
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.56,2021-08-05
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,81.5,2021-08-06
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.18,2021-08-09
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,85.1,2021-08-10
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,84.9,2021-08-11
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.3,2021-08-12
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.02,2021-08-13
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,80.3,2021-08-16
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.96,2021-08-17
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.78,2021-08-18
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.52,2021-08-19
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.52,2021-08-20
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.32,2021-08-23
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.52,2021-08-24
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.1,2021-08-25
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.28,2021-08-26
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,81.54,2021-08-27
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,81.44,2021-08-30
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.76,2021-08-31
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,84.66,2021-09-01
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,84.34,2021-09-02
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.5,2021-09-03
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.98,2021-09-06
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,85.98,2021-09-07
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,85.62,2021-09-08
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,84.56,2021-09-09
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,84.88,2021-09-10
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,84.3,2021-09-13
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.4,2021-09-14
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,80.1,2021-09-15
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.56,2021-09-16
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,80.96,2021-09-17
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.8,2021-09-20
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.44,2021-09-21
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,80.44,2021-09-22
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.64,2021-09-23
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.92,2021-09-24
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.58,2021-09-27
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.76,2021-09-28
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.0,2021-09-29
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.24,2021-09-30
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.76,2021-10-01
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,76.44,2021-10-04
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,77.26,2021-10-05
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,77.0,2021-10-06
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,80.1,2021-10-07
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,80.38,2021-10-08
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,81.7,2021-10-11
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,80.66,2021-10-12
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.1,2021-10-13
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,80.82,2021-10-14
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,81.14,2021-10-15
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,81.18,2021-10-18
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.2,2021-10-19
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.0,2021-10-20
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,83.14,2021-10-21
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,82.0,2021-10-22
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,81.88,2021-10-25
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.54,2021-10-26
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,79.34,2021-10-27
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.92,2021-10-28
Альфа-Капитал Китайские Акции,BBG00YM3BX27,rub,78.62,2021-10-29
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,993.0,2021-06-16
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,981.8,2021-06-17
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,982.4,2021-06-18
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,987.6,2021-06-21
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,989.2,2021-06-22
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,989.0,2021-06-23
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,981.6,2021-06-24
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,982.0,2021-06-25
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,984.4,2021-06-28
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,976.4,2021-06-29
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,991.2,2021-06-30
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,991.6,2021-07-01
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1001.8,2021-07-02
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1007.6,2021-07-05
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1003.0,2021-07-06
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1003.8,2021-07-07
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1009.0,2021-07-08
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1008.2,2021-07-09
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1015.0,2021-07-12
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1014.4,2021-07-13
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1006.2,2021-07-14
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1002.0,2021-07-15
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,997.0,2021-07-16
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,983.2,2021-07-19
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,985.0,2021-07-20
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,991.4,2021-07-21
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1000.8,2021-07-22
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,996.4,2021-07-23
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1003.8,2021-07-26
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,997.2,2021-07-27
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1008.4,2021-07-28
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1014.2,2021-07-29
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1002.2,2021-07-30
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1002.6,2021-08-02
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1013.2,2021-08-03
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1017.2,2021-08-04
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1024.0,2021-08-05
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1020.6,2021-08-06
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1020.8,2021-08-09
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1033.0,2021-08-10
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1031.4,2021-08-11
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1031.4,2021-08-12
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1027.6,2021-08-13
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1035.8,2021-08-16
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1043.0,2021-08-17
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1034.6,2021-08-18
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1026.6,2021-08-19
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1019.8,2021-08-20
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1029.8,2021-08-23
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1033.4,2021-08-24
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1037.8,2021-08-25
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1029.0,2021-08-26
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1036.4,2021-08-27
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1042.0,2021-08-30
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1048.6,2021-08-31
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1064.2,2021-09-01
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1068.8,2021-09-02
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1069.4,2021-09-03
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1077.4,2021-09-06
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1078.4,2021-09-07
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1068.4,2021-09-08
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1062.8,2021-09-09
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1071.4,2021-09-10
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1076.6,2021-09-13
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1072.6,2021-09-14
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1066.0,2021-09-15
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1062.4,2021-09-16
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1054.0,2021-09-17
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1040.6,2021-09-20
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1042.0,2021-09-21
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1054.0,2021-09-22
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1055.0,2021-09-23
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1047.4,2021-09-24
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1044.4,2021-09-27
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1029.0,2021-09-28
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1018.4,2021-09-29
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1032.4,2021-09-30
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1025.4,2021-10-01
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1011.0,2021-10-04
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1023.2,2021-10-05
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1030.0,2021-10-06
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1047.6,2021-10-07
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1060.8,2021-10-08
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1063.6,2021-10-11
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1067.4,2021-10-12
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1067.2,2021-10-13
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1066.2,2021-10-14
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1074.8,2021-10-15
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1078.0,2021-10-18
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1079.8,2021-10-19
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1070.6,2021-10-20
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1058.8,2021-10-21
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1059.6,2021-10-22
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1063.2,2021-10-25
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1052.8,2021-10-26
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1051.2,2021-10-27
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1046.2,2021-10-28
ДОХОДЪ Индекс акций роста РФ,BBG011FJLSL0,rub,1045.4,2021-10-29
FinEx Акции казахстанских компаний,BBG00M8C8Y03,rub,229.5,2020-11-02
FinEx Акции казахстанских компаний,BBG00M8C8Y03,rub,228.9,2020-11-03
FinEx Акции казахстанских компаний,BBG00M8C8Y03,rub,225.3,2020-11-05
FinEx Акции казахстанских компаний,BBG00M8C8Y03,rub,226.5,2020-11-06
FinEx Акции казахстанских компаний,BBG00M8C8Y03,rub,223.2,2020-11-09
FinEx Акции казахстанских компаний,BBG00M8C8Y03,rub,226.1,2020-11-10
